module,type,name,res_id,src,value,comments
base_import,model,"ir.model,name",base_import.model_base_import_tests_models_char_stillreadonly,"Tests : Base Import Model, Character still readonly","Tests: Modèle d'importation de base, Caractère toujours en lecture seule",
base_import,model,"ir.model,name",base_import.model_base_import_tests_models_m2o,"Tests : Base Import Model, Many to One","Tests: Modèle d'importation de base, Plusieurs à un",
base_import,model,"ir.model,name",base_import.model_base_import_tests_models_m2o_related,"Tests : Base Import Model, Many to One related","Tests: Modèle d'importation de base, Plusieurs à un relatif",
base_import,model,"ir.model,name",base_import.model_base_import_tests_models_m2o_required,"Tests : Base Import Model, Many to One required","Tests: Modèle d'importation de base, Plusieurs à un requis",
base_import,model,"ir.model,name",base_import.model_base_import_tests_models_m2o_required_related,"Tests : Base Import Model, Many to One required related","Tests: Modèle d'importation de base, Plusieurs à un requis relatif",
base_import,model,"ir.model,name",base_import.model_base_import_tests_models_o2m,"Tests : Base Import Model, One to Many","Tests: Modèle d'importation de base, Un à plusieurs",
base_import,model,"ir.model,name",base_import.model_base_import_tests_models_o2m_child,"Tests : Base Import Model, One to Many child","Tests : Base Import Model, One to Many child",
base_import,model,"ir.model,name",base_import.model_base_import_tests_models_complex,Tests: Base Import Model Complex,Tests: Base Import Model Complex,
base_import,model,"ir.model,name",base_import.model_base_import_tests_models_float,Tests: Base Import Model Float,Tests: Base Import Model Float,
base_import,code,addons/base_import/static/src/js/import_action.js,83,Text Delimiter:,Séparateur de texte:,openerp-web
base_import,code,addons/base_import/static/src/xml/base_import.xml,60,"The first row
                         contains the label of the column","The first row
                         contains the label of the column",openerp-web
base_import,code,addons/base_import/static/src/js/import_action.js,666,This file has been successfully imported up to line %d.,This file has been successfully imported up to line %d.,openerp-web
base_import,code,addons/base_import/static/src/js/import_action.js,90,Thousands Separator:,Séparateur des milliers :,openerp-web
base_import,code,addons/base_import/static/src/xml/base_import.xml,53,Track history during import,Activer l'historique des modifications pendant l'importation,openerp-web
base_import,code,addons/base_import/models/base_import.py,261,"Unable to load ""{extension}"" file: requires Python module ""{modname}""","Impossible de charger le fichier ""{extension}"" : le module Python ""{modname}"" est requis",
base_import,code,addons/base_import/models/base_import.py,262,"Unsupported file format ""{}"", import only supports CSV, ODS, XLS and XLSX","Format de fichier ""{}"" non pris en charge, l'importation ne prend en compte que les formats CSV, ODS, XLS et XLSX",
base_import,model,"ir.model,name",base_import.model_res_users,Users,Utilisateurs,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char__value,Value,Valeur,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char_noreadonly__value,Value,Valeur,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char_readonly__value,Value,Valeur,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char_required__value,Value,Valeur,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char_states__value,Value,Valeur,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char_stillreadonly__value,Value,Valeur,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_float__value,Value,Valeur,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_m2o__value,Value,Valeur,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_m2o_related__value,Value,Valeur,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_m2o_required__value,Value,Valeur,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_m2o_required_related__value,Value,Valeur,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_o2m__value,Value,Valeur,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_o2m_child__value,Value,Valeur,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_float__value2,Value2,Valeur2,
base_import,code,addons/base_import/static/src/xml/base_import.xml,68,"Warning: ignores the labels line, empty lines and                             lines composed only of empty cells","Warning: ignores the labels line, empty lines and                             lines composed only of empty cells",openerp-web
base_import,code,addons/base_import/models/base_import.py,801,"You can not import images via URL, check with your administrator or support for the reason.","Vous ne pouvez pas importer des images via URL, vérifiez avec votre administrateur ou le support pour savoir la raison.",
base_import,code,addons/base_import/static/src/xml/base_import.xml,44,You can test or reload your file before resuming the import.,You can test or reload your file before resuming the import.,openerp-web
base_import,code,addons/base_import/models/base_import.py,662,You must configure at least one field to import,Vous devez paramétrer au moins un champ à importer,
base_import,code,addons/base_import/static/src/js/import_action.js,793,at %d different rows:,at %d different rows:,openerp-web
base_import,code,addons/base_import/static/src/js/import_action.js,774,at row %d%s,à la ligne %d%s,openerp-web
base_import,code,addons/base_import/static/src/js/import_action.js,776,between rows %d and %d,entre les lignes %d et %d,openerp-web
base_import,code,addons/base_import/models/base_import.py,298,unknown error code %s,code d'erreur inconnu %s,
base_setup,code,addons/base_setup/static/src/xml/res_config_edition.xml,10,(Community Edition),(Community Edition),openerp-web
base_setup,model_terms,"ir.ui.view,arch_db",base_setup.res_config_settings_view_form,"<span class=""fa fa-lg fa-building-o"" title=""Values set here are company-specific."" aria-label=""Values set here are company-specific."" groups=""base.group_multi_company"" role=""img""/>","<span class=""fa fa-lg fa-building-o"" title=""Les valeurs définies ici sont spécifiques à l'entreprise."" aria-label=""Les valeurs définies ici sont spécifiques à l'entreprise."" groups=""base.group_multi_company"" role=""img""/>",
base_setup,model_terms,"ir.ui.view,arch_db",base_setup.res_config_settings_view_form,"<span class=""o_form_label"" attrs=""{'invisible':[('active_user_count', '&gt;', '1')]}"">
                                            Active User
                                        </span>
                                        <span class=""o_form_label"" attrs=""{'invisible':[('active_user_count', '&lt;=', '1')]}"">
                                            Active Users
                                        </span>

                                        <br/>","<span class=""o_form_label"" attrs=""{'invisible':[('active_user_count', '&gt;', '1')]}"">
                                            utilisateur actif
                                        </span>
                                        <span class=""o_form_label"" attrs=""{'invisible':[('active_user_count', '&lt;=', '1')]}"">
                                            utilisateurs actifs
                                        </span>

                                        <br/>",
base_setup,model_terms,"ir.ui.view,arch_db",base_setup.res_config_settings_view_form,"<span class=""o_form_label"">
                                                Languages
                                            </span>","<span class=""o_form_label"">
                                                langages
                                            </span>",
base_setup,model_terms,"ir.ui.view,arch_db",base_setup.res_config_settings_view_form,"<span class=""o_form_label"">
                                            Companies
                                        </span>
                                        <br/>","<span class=""o_form_label"">
                                            Companies
                                        </span>
                                        <br/>",
base_setup,model_terms,"ir.ui.view,arch_db",base_setup.res_config_settings_view_form,"<span class=""o_form_label"">Document Layout</span>
                                        <span class=""fa fa-lg fa-building-o"" title=""Values set here are company-specific."" aria-label=""Values set here are company-specific."" groups=""base.group_multi_company"" role=""img""/>","<span class=""o_form_label"">Document Layout</span>
                                        <span class=""fa fa-lg fa-building-o"" title=""Values set here are company-specific."" aria-label=""Values set here are company-specific."" groups=""base.group_multi_company"" role=""img""/>",
base_setup,model_terms,"ir.ui.view,arch_db",base_setup.res_config_settings_view_form,"<span class=""o_form_label"">Format</span>
                                        <span class=""fa fa-lg fa-building-o"" title=""Values set here are company-specific."" aria-label=""Values set here are company-specific."" groups=""base.group_multi_company"" role=""img""/>","<span class=""o_form_label"">Format</span>
                                        <span class=""fa fa-lg fa-building-o"" title=""Les valeurs définies ici sont spécifiques à l'entreprise."" aria-label=""Les valeurs définies ici sont spécifiques à l'entreprise."" groups=""base.group_multi_company"" role=""img""/>",
base_setup,model_terms,"ir.ui.view,arch_db",base_setup.res_config_settings_view_form,<strong>Save</strong> this page and come back here to choose your Geo Provider.,<strong>Save</strong> this page and come back here to choose your Geo Provider.,
base_setup,model_terms,"ir.ui.view,arch_db",base_setup.res_config_settings_view_form,<strong>Save</strong> this page and come back here to set up the feature.,<strong>Sauvegardez</strong> cette page et revenez ici pour configurer la fonctionnalité.,
base_setup,model_terms,"ir.ui.view,arch_db",base_setup.res_config_settings_view_form,About,À propos,
base_setup,code,addons/base_setup/controllers/main.py,13,Access Denied,Accès refusé,
base_setup,code,addons/base_setup/static/src/xml/res_config_dev_tool.xml,9,Activate the developer mode,Activer le mode développeur,openerp-web
base_setup,code,addons/base_setup/static/src/xml/res_config_dev_tool.xml,10,Activate the developer mode (with assets),Activer le mode développeur (avec les assets),openerp-web
base_setup,code,addons/base_setup/static/src/xml/res_config_dev_tool.xml,11,Activate the developer mode (with tests assets),Activer le mode développeur (avec les assets test),openerp-web
base_setup,model_terms,"ir.ui.view,arch_db",base_setup.res_config_settings_view_form,Add fun feedback and motivate your employees,Recevez de chouettes feedbacks et motivez vos employés,
base_setup,model,"ir.model.fields,field_description",base_setup.field_res_config_settings__module_google_calendar,Allow the users to synchronize their calendar  with Google Calendar,Permet aux utilisateurs de synchroniser leurs calendriers avec Google Calendar,
base_setup,model,"ir.model.fields,field_description",base_setup.field_res_config_settings__module_base_import,Allow users to import data from CSV/XLS/XLSX/ODS files,Permettre aux utilisateurs d'importer des fichiers CSV/KLS/XLSX/ODS,
base_setup,model_terms,"ir.ui.view,arch_db",base_setup.res_config_settings_view_form,Allow users to import data from CSV/XLS/XLSX/ODS files,Permettre aux utilisateurs d'importer des fichiers CSV/KLS/XLSX/ODS,
base_setup,model,"ir.model.fields,help",base_setup.field_res_config_settings__group_multi_currency,Allows to work in a multi currency environment,Vous permet de travailler avec plusieurs devises,
base_setup,model,"ir.model.fields,field_description",base_setup.field_res_config_settings__module_voip,Asterisk (VoIP),Asterisk (VoIP),
base_setup,model,"ir.model.fields,field_description",base_setup.field_res_config_settings__module_google_drive,Attach Google documents to any record,Attacher des documents Google à n'importe quel enregistrement,
base_setup,model_terms,"ir.ui.view,arch_db",base_setup.res_config_settings_view_form,Automatically enrich your contact base with company data,Automatically enrich your contact base with company data,
base_setup,model_terms,"ir.ui.view,arch_db",base_setup.res_config_settings_view_form,Automatically generate counterpart documents for orders/invoices between companies,Automatically generate counterpart documents for orders/invoices between companies,
base_setup,model_terms,"ir.ui.view,arch_db",base_setup.res_config_settings_view_form,Business Documents,Documents commerciaux,
base_setup,model_terms,"ir.ui.view,arch_db",base_setup.res_config_settings_view_form,"By default, new users get highest access rights for all installed apps.","Par défaut, les nouveaux utilisateurs ont les droits d'accès les plus hauts pour toutes les applications installées",
base_setup,model_terms,"ir.ui.view,arch_db",base_setup.res_config_settings_view_form,Choose the layout of your documents,Choisissez la mise en page de vos documents,
base_setup,model,"ir.model.fields,field_description",base_setup.field_res_config_settings__module_pad,Collaborative Pads,Pads collaboratifs,
base_setup,model_terms,"ir.ui.view,arch_db",base_setup.res_config_settings_view_form,Companies,Sociétés,
base_setup,model,"ir.model.fields,field_description",base_setup.field_res_config_settings__company_id,Company,Société,
base_setup,model,"ir.model.fields,field_description",base_setup.field_res_config_settings__company_informations,Company Informations,Informations sur la société,
base_setup,model,"ir.model.fields,field_description",base_setup.field_res_config_settings__company_name,Company Name,Nom de la société,
base_setup,model,"ir.model,name",base_setup.model_res_config_settings,Config Settings,Paramètres de config,
base_setup,model_terms,"ir.ui.view,arch_db",base_setup.res_config_settings_view_form,Configure Document Layout,Configure Document Layout,
base_setup,model_terms,"ir.ui.view,arch_db",base_setup.res_config_settings_view_form,Configure company rules to automatically create SO/PO when one of your company sells/buys to another of your company.,Configurez les règles de l'entreprise pour créer automatiquement des commandes client/fournisseur lorsque l'une de vos entreprises vend/achète auprès d'une autre de vos entreprises.,
base_setup,model_terms,"ir.ui.view,arch_db",base_setup.res_config_settings_view_form,Contacts,Contacts,
base_setup,code,addons/base_setup/static/src/xml/res_config_edition.xml,17,Copyright © 2004,Copyright © 2004,openerp-web
base_setup,model_terms,"ir.ui.view,arch_db",base_setup.res_config_settings_view_form,Create and attach Google Drive documents to any record,Créez et attachez des documents Google Drive à vos entrées,
base_setup,model,"ir.model.fields,field_description",base_setup.field_res_config_settings__report_footer,Custom Report Footer,Pied de page personnalisé,
base_setup,code,addons/base_setup/static/src/xml/res_config_dev_tool.xml,12,Deactivate the developer mode,Désactiver le mode développeur,openerp-web
base_setup,model,"ir.model.fields,field_description",base_setup.field_res_config_settings__user_default_rights,Default Access Rights,Droits d'accès par défaut,
base_setup,model_terms,"ir.ui.view,arch_db",base_setup.res_config_settings_view_form,Default Access Rights,Droits d'accès par défaut,
base_setup,code,addons/base_setup/static/src/xml/res_config_dev_tool.xml,5,Developer Tools,Outils développeur,openerp-web
base_setup,model,"ir.model.fields,field_description",base_setup.field_res_config_settings__external_report_layout_id,Document Template,Modèle de document,
base_setup,model_terms,"ir.ui.view,arch_db",base_setup.res_config_settings_view_form,Edit Layout,Modifier l'agencement,
base_setup,code,addons/base_setup/static/src/xml/res_config_invite_users.xml,6,Enter e-mail address,Entrer une adresse de courriel,openerp-web
base_setup,model,"ir.model.fields,field_description",base_setup.field_res_config_settings__external_email_server_default,External Email Servers,Serveur de messagerie externe,
base_setup,model_terms,"ir.ui.view,arch_db",base_setup.res_config_settings_view_form,Extract and analyze Odoo data from Google Spreadsheet,Extrayez et analysez les données Odoo de Google Spreadsheet,
base_setup,model_terms,"ir.ui.view,arch_db",base_setup.res_config_settings_view_form,Find free high-resolution images from Unsplash,Trouvez des images gratuites haute résolution sur Unsplash,
base_setup,model,"ir.model.fields,help",base_setup.field_res_config_settings__report_footer,Footer text displayed at the bottom of all reports.,Pied de page de tous les rapports.,
base_setup,model_terms,"ir.ui.view,arch_db",base_setup.res_config_settings_view_form,Format,Format,
base_setup,code,addons/base_setup/static/src/xml/res_config_edition.xml,17,GNU LGPL Licensed,Licence publique générale limitée GNU,openerp-web
base_setup,model,"ir.ui.menu,name",base_setup.menu_config,General Settings,Paramètres généraux,
base_setup,model_terms,"ir.ui.view,arch_db",base_setup.res_config_settings_view_form,General Settings,Paramètres généraux,
base_setup,model_terms,"ir.ui.view,arch_db",base_setup.res_config_settings_view_form,Gengo Translations,Traductions Gengo,
base_setup,model_terms,"ir.ui.view,arch_db",base_setup.res_config_settings_view_form,Geo Localization,Géo localisation,
base_setup,model,"ir.model.fields,field_description",base_setup.field_res_config_settings__module_base_geolocalize,GeoLocalize,Géolocaliser,
base_setup,model_terms,"ir.ui.view,arch_db",base_setup.res_config_settings_view_form,GeoLocalize your partners,Géolocaliser vos partenaires,
base_setup,model_terms,"ir.ui.view,arch_db",base_setup.res_config_settings_view_form,Google Calendar,Calendrier Google,
base_setup,model_terms,"ir.ui.view,arch_db",base_setup.res_config_settings_view_form,Google Drive,Google Drive,
base_setup,model,"ir.model.fields,field_description",base_setup.field_res_config_settings__module_google_spreadsheet,Google Spreadsheet,Feuille de calcul Google,
base_setup,model,"ir.model,name",base_setup.model_ir_http,HTTP Routing,Routage HTTP,
base_setup,model_terms,"ir.ui.view,arch_db",base_setup.res_config_settings_view_form,Import & Export,Import & Export,
base_setup,model_terms,"ir.ui.view,arch_db",base_setup.res_config_settings_view_form,Integrations,Intégrations,
base_setup,model_terms,"ir.ui.view,arch_db",base_setup.res_config_settings_view_form,Inter-Company Transactions,Opérations inter-entreprises,
base_setup,code,addons/base_setup/static/src/xml/res_config_invite_users.xml,7,Invite,Inviter,openerp-web
base_setup,code,addons/base_setup/static/src/xml/res_config_invite_users.xml,4,Invite New Users,Inviter de nouveaux utilisateurs,openerp-web
base_setup,model,"ir.model.fields,field_description",base_setup.field_res_config_settings__module_auth_ldap,LDAP Authentication,Authentification LDAP,
base_setup,model_terms,"ir.ui.view,arch_db",base_setup.res_config_settings_view_form,LDAP Authentication,Authentification LDAP,
base_setup,model_terms,"ir.ui.view,arch_db",base_setup.res_config_settings_view_form,Languages,Langues,
base_setup,model_terms,"ir.ui.view,arch_db",base_setup.res_config_settings_view_form,Layout,Agencement,
base_setup,code,addons/base_setup/static/src/xml/res_config_dev_tool.xml,13,Load demo data,Charger les données de démonstration,openerp-web
base_setup,model_terms,"ir.ui.view,arch_db",base_setup.res_config_settings_view_form,Manage Companies,Gérer les sociétés,
base_setup,model,"ir.model.fields,field_description",base_setup.field_res_config_settings__module_inter_company_rules,Manage Inter Company,Gérer des Intersociétés,
base_setup,model_terms,"ir.ui.view,arch_db",base_setup.res_config_settings_view_form,Manage Languages,Gérer les langues,
base_setup,model_terms,"ir.ui.view,arch_db",base_setup.res_config_settings_view_form,Manage Users,Gérer les utilisateurs,
base_setup,model_terms,"ir.ui.view,arch_db",base_setup.res_config_settings_view_form,Multi-Company,Multi-Company,
base_setup,model,"ir.model.fields,field_description",base_setup.field_res_config_settings__group_multi_currency,Multi-Currencies,Multi-devises,
base_setup,model,"ir.model.fields,field_description",base_setup.field_res_config_settings__active_user_count,Number of Active Users,Nombre d'utilisateurs actifs,
base_setup,model,"ir.model.fields,field_description",base_setup.field_res_config_settings__company_count,Number of Companies,Nombe de sociétés,
base_setup,model,"ir.model.fields,field_description",base_setup.field_res_config_settings__language_count,Number of Languages,Nombre de langues,
base_setup,model_terms,"ir.ui.view,arch_db",base_setup.res_config_settings_view_form,OAuth Authentication,Authentification OAuth,
base_setup,code,addons/base_setup/static/src/xml/res_config_edition.xml,9,Odoo,Odoo,openerp-web
base_setup,code,addons/base_setup/static/src/xml/res_config_edition.xml,17,Odoo S.A.,Odoo S.A.,openerp-web
base_setup,model_terms,"ir.ui.view,arch_db",base_setup.res_config_settings_view_form,On Apple Store,Sur l'App Store ,
base_setup,model_terms,"ir.ui.view,arch_db",base_setup.res_config_settings_view_form,On Google Play,Sur Google Play,
base_setup,model,"ir.model.fields,field_description",base_setup.field_res_config_settings__paperformat_id,Paper format,Format du papier,
base_setup,model,"ir.model.fields,field_description",base_setup.field_res_config_settings__module_partner_autocomplete,Partner Autocomplete,Partner Autocomplete,
base_setup,code,addons/base_setup/static/src/xml/res_config_invite_users.xml,11,Pending Invitations:,Invitations en attente:,openerp-web
base_setup,model_terms,"ir.ui.view,arch_db",base_setup.res_config_settings_view_form,Preview Document,Prévisualisez le document,
base_setup,model_terms,"ir.ui.view,arch_db",base_setup.res_config_settings_view_form,Send SMS,Envoyer le SMS,
base_setup,model_terms,"ir.ui.view,arch_db",base_setup.res_config_settings_view_form,Send texts to your contacts,Envoyez des textes à vos contacts,
base_setup,model_terms,"ir.ui.view,arch_db",base_setup.res_config_settings_view_form,Set custom access rights for new users,Définissez les droits d'accès personnalisés pour les nouveaux utilisateurs,
base_setup,model_terms,"ir.ui.view,arch_db",base_setup.res_config_settings_view_form,Set the paper format of printed documents,Sélectionnez le format des documents imprimés,
base_setup,model,"ir.actions.act_window,name",base_setup.action_general_configuration,Settings,Configuration,
base_setup,model,"ir.model.fields,field_description",base_setup.field_res_config_settings__show_effect,Show Effect,Show Effect,
base_setup,model_terms,"ir.ui.view,arch_db",base_setup.res_config_settings_view_form,Statistics,Statistiques,
base_setup,model_terms,"ir.ui.view,arch_db",base_setup.res_config_settings_view_form,Synchronize your calendar with Google Calendar,Synchronisez votre calendrier avec Google Calendar,
base_setup,code,addons/base_setup/static/src/js/res_config_invite_users.js,93,The following email addresses already exist: %s.,L'adresse email suivante existe déjà: %s.,openerp-web
base_setup,code,addons/base_setup/static/src/js/res_config_invite_users.js,82,The following email addresses are invalid: %s.,Les adresses suivantes sont invalides: %s.,openerp-web
base_setup,model,"ir.model.fields,field_description",base_setup.field_res_config_settings__module_base_gengo,Translate Your Website with Gengo,Traduisez votre site internet avec Gengo,
base_setup,model_terms,"ir.ui.view,arch_db",base_setup.res_config_settings_view_form,Translate your website with Gengo,Traduisez votre site internet avec Gengo,
base_setup,model,"ir.model.fields,field_description",base_setup.field_res_config_settings__module_web_unsplash,Unsplash Image Library,Bibliothèque d'images Unsplash,
base_setup,model_terms,"ir.ui.view,arch_db",base_setup.res_config_settings_view_form,Update Info,Mise à jour des l'informations,
base_setup,model_terms,"ir.ui.view,arch_db",base_setup.res_config_settings_view_form,Use LDAP credentials to log in,Utilisez les informations d'identification LDAP pour vous connecter,
base_setup,model_terms,"ir.ui.view,arch_db",base_setup.res_config_settings_view_form,"Use external accounts to log in (Google, Facebook, etc.)","Utilisez des comptes externes pour vous connecter (Google, Facebook, etc.)",
base_setup,model,"ir.model.fields,field_description",base_setup.field_res_config_settings__module_auth_oauth,Use external authentication providers (OAuth),Utilisez des fournisseurs d'authentification externes pour vous connecter (OAuth),
base_setup,model_terms,"ir.ui.view,arch_db",base_setup.res_config_settings_view_form,Use external pads in Odoo Notes,Utilisez les pads externes dans Odoo Notes ,
base_setup,code,addons/base_setup/static/src/js/res_config_invite_users.js,147,Users,Utilisateurs,openerp-web
base_setup,model,"ir.model,name",base_setup.model_res_users,Users,Utilisateurs,
base_setup,model_terms,"ir.ui.view,arch_db",base_setup.res_config_settings_view_form,Users,Utilisateurs,
base_setup,model_terms,"ir.ui.view,arch_db",base_setup.res_config_settings_view_form,"When populating your address book, Odoo provides a list of matching companies. When selecting one item, the company data and logo are auto-filled.","Lors du remplissage de votre carnet d'adresses, Odoo fournit une liste des entreprises correspondantes. Lorsque vous sélectionnez un élément, les données de la société et le logo sont automatiquement renseignés.",
base_setup,code,addons/base_setup/static/src/xml/res_config_invite_users.xml,17,more,plus,openerp-web
bus,model,"ir.model.constraint,message",bus.constraint_bus_presence_bus_user_presence_unique,A user can only have one IM status.,Un utilisateur ne peut avoir qu'un statut de messagerie instantanée.,
bus,model,"ir.model,name",bus.model_ir_autovacuum,Automatic Vacuum,Aspiration automatique,
bus,model,"ir.model.fields.selection,name",bus.selection__bus_presence__status__away,Away,Absent,
bus,model,"ir.model.fields,field_description",bus.field_bus_bus__channel,Channel,Canal,
bus,model,"ir.model,name",bus.model_bus_bus,Communication Bus,Bus de communication,
bus,model,"ir.model,name",bus.model_res_partner,Contact,Contact,
bus,model,"ir.model.fields,field_description",bus.field_bus_bus__create_uid,Created by,Créé par,
bus,model,"ir.model.fields,field_description",bus.field_bus_bus__create_date,Created on,Créé le,
bus,model,"ir.model.fields,field_description",bus.field_bus_bus__display_name,Display Name,Afficher Nom,
bus,model,"ir.model.fields,field_description",bus.field_bus_presence__display_name,Display Name,Afficher Nom,
bus,model,"ir.model.fields,field_description",bus.field_bus_bus__id,ID,ID,
bus,model,"ir.model.fields,field_description",bus.field_bus_presence__id,ID,ID,
bus,model,"ir.model.fields,field_description",bus.field_bus_presence__status,IM Status,Statut de messagerie instantanée,
bus,model,"ir.model.fields,field_description",bus.field_res_partner__im_status,IM Status,Statut de messagerie instantanée,
bus,model,"ir.model.fields,field_description",bus.field_res_users__im_status,IM Status,Statut de messagerie instantanée,
bus,model,"ir.model.fields,field_description",bus.field_bus_bus____last_update,Last Modified on,Dernière modification le,
bus,model,"ir.model.fields,field_description",bus.field_bus_presence____last_update,Last Modified on,Dernière modification le,
bus,model,"ir.model.fields,field_description",bus.field_bus_presence__last_poll,Last Poll,Dernier poll,
bus,model,"ir.model.fields,field_description",bus.field_bus_presence__last_presence,Last Presence,Dernière présence en ligne,
bus,model,"ir.model.fields,field_description",bus.field_bus_bus__write_uid,Last Updated by,Dernière mise à jour par,
bus,model,"ir.model.fields,field_description",bus.field_bus_bus__write_date,Last Updated on,Dernière mise à jour le,
bus,model,"ir.model.fields,field_description",bus.field_bus_bus__message,Message,Message,
bus,model,"ir.model.fields.selection,name",bus.selection__bus_presence__status__offline,Offline,Hors ligne,
bus,model,"ir.model.fields.selection,name",bus.selection__bus_presence__status__online,Online,En ligne,
bus,model,"ir.model,name",bus.model_bus_presence,User Presence,Présence de l'utilisateur,
bus,model,"ir.model,name",bus.model_res_users,Users,Utilisateurs,
bus,model,"ir.model.fields,field_description",bus.field_bus_presence__user_id,Users,Utilisateurs,
bus,code,addons/bus/controllers/main.py,39,bus.Bus not available in test mode,bus.Bus pas disponible en mode test,
contacts,model,"ir.ui.menu,name",contacts.menu_action_res_partner_bank_form,Bank Accounts,Comptes bancaires,
contacts,model,"ir.ui.menu,name",contacts.menu_config_bank_accounts,Bank Accounts,Comptes bancaires,
contacts,model,"ir.ui.menu,name",contacts.menu_action_res_bank_form,Banks,Banques,
contacts,model,"ir.ui.menu,name",contacts.res_partner_menu_config,Configuration,Configuration,
contacts,model,"ir.ui.menu,name",contacts.menu_partner_category_form,Contact Tags,Étiquettes de contact,
contacts,model,"ir.ui.menu,name",contacts.menu_partner_title_contact,Contact Titles,Civilités,
contacts,model,"ir.actions.act_window,name",contacts.action_contacts,Contacts,Contacts,
contacts,model,"ir.ui.menu,name",contacts.menu_contacts,Contacts,Contacts,
contacts,model,"ir.ui.menu,name",contacts.res_partner_menu_contacts,Contacts,Contacts,
contacts,model,"ir.ui.menu,name",contacts.menu_country_partner,Countries,Pays,
contacts,model,"ir.ui.menu,name",contacts.menu_country_group,Country Group,Groupe de pays,
contacts,model_terms,"ir.actions.act_window,help",contacts.action_contacts,Create a contact in your address book,Créez un contact dans votre carnet d'adresse,
contacts,model,"ir.ui.menu,name",contacts.menu_country_state_partner,Fed. States,États Fédéraux,
contacts,model,"ir.ui.menu,name",contacts.menu_localisation,Localization,Localisation,
contacts,model_terms,"ir.actions.act_window,help",contacts.action_contacts,Odoo helps you to easily track all activities related to a customer.,Odoo vous aide à facilement suivre toutes les activités liées à un vendeur.,
contacts,model,"ir.ui.menu,name",contacts.res_partner_industry_menu,Sectors of Activity,Secteurs d'activité,
contacts,model,"ir.model,name",contacts.model_res_users,Users,Utilisateurs,
fetchmail,model_terms,"ir.ui.view,arch_db",fetchmail.view_email_server_form,Actions to Perform on Incoming Mails,Actions à effectuer à l'arrivée des courriels,
fetchmail,model,"ir.model.fields,field_description",fetchmail.field_fetchmail_server__active,Active,Active,
fetchmail,model_terms,"ir.ui.view,arch_db",fetchmail.view_email_server_form,Advanced,Avancé,
fetchmail,model_terms,"ir.ui.view,arch_db",fetchmail.view_email_server_form,Advanced Options,Options avancées,
fetchmail,model_terms,"ir.ui.view,arch_db",fetchmail.view_email_server_search,Archived,Archivé,
fetchmail,model,"ir.model.fields,field_description",fetchmail.field_fetchmail_server__configuration,Configuration,Configuration,
fetchmail,model_terms,"ir.ui.view,arch_db",fetchmail.view_email_server_form,Configuration,Configuration,
fetchmail,model,"ir.model.fields.selection,name",fetchmail.selection__fetchmail_server__state__done,Confirmed,Confirmé,
fetchmail,code,addons/fetchmail/models/fetchmail.py,129,Connection test failed: %s,Le test de connexion a échoué: %s,
fetchmail,model,"ir.model.fields,help",fetchmail.field_fetchmail_server__is_ssl,"Connections are encrypted with SSL/TLS through a dedicated port (default: IMAPS=993, POP3S=995)","Les connexions sont chiffrées via SSL/TLS au travers d'un port dédié (par défaut : IMAPS=993, POP3S=995)",
fetchmail,model,"ir.model.fields,field_description",fetchmail.field_fetchmail_server__object_id,Create a New Record,Créer un nouvel enregistrement,
fetchmail,model,"ir.model.fields,field_description",fetchmail.field_fetchmail_server__create_uid,Created by,Créé par,
fetchmail,model,"ir.model.fields,field_description",fetchmail.field_fetchmail_server__create_date,Created on,Créé le,
fetchmail,model,"ir.model.fields,help",fetchmail.field_fetchmail_server__priority,"Defines the order of processing, lower values mean higher priority","Définit l'ordre de traitement, les valeurs les moins élevées correspondent à une priorité élevée",
fetchmail,model,"ir.model.fields,field_description",fetchmail.field_fetchmail_server__display_name,Display Name,Nom affiché,
fetchmail,model_terms,"ir.ui.view,arch_db",fetchmail.view_email_server_tree,Email Count,Nombre de mail,
fetchmail,model_terms,"ir.ui.view,arch_db",fetchmail.view_email_server_form,Fetch Now,Rapatrier maintenant,
fetchmail,model,"ir.model.fields,help",fetchmail.field_fetchmail_server__server,Hostname or IP of the mail server,Nom de domaine ou adresse IP du serveur de courriels,
fetchmail,model,"ir.model.fields,field_description",fetchmail.field_fetchmail_server__id,ID,ID,
fetchmail,model_terms,"ir.ui.view,arch_db",fetchmail.view_email_server_search,IMAP,IMAP,
fetchmail,model,"ir.model.fields.selection,name",fetchmail.selection__fetchmail_server__server_type__imap,IMAP Server,Serveur IMAP,
